id,word,mean,freq
3470,จกฺขุ,อ.ตา,2
4079,จณฺฑาลํ,ซึ่งการเล่นโยนลูกเหล็กหรือการเล่นล้างศาลาของคนจัณฑาล,1
4907,จตสฺโส,สี่ชาติ,2
3610,จตุตฺถํ,ลำดับที่สี่,2
1648,จตุตฺถํ,ที่สี่,1
5344,จตุตฺถํ,อันเป็นพระสูตรลำดับที่สี่,1
5246,จตุนฺนํ,สี่ประการ,6
2996,จตุมหาปเถ,ที่ทางใหญ่สี่แพร่ง,1
3256,จตูสุ,สี่ประการ,3
1874,จตูสุ,สี่,2
1784,จตูหิ,สี่ประการ,4
1168,จตฺตาริ,สี่,3
2286,จตฺตาริ,สี่คู่,2
5219,จตฺตาริ,สี่ประการ,2
3655,จตฺตาริ,สี่ปี,1
3670,จตฺตาริ,สี่เดือน,1
4913,จตฺตาฬีสํ,สี่สิบชาติ,2
2821,จตฺตาโร,สี่ประการ,15
4814,จนฺทิมสุริเย,ซึ่งดวงจันทร์และดวงอาทิตย์ ท.,2
6060,จนฺโท,อ.พระจันทร์,1
4238,จร,จงเที่ยวไป,1
5075,จรนฺติ,ย่อมว่ายไปมา,1
5067,จรนฺตํ,กำลังว่ายไปมาอยู่,1
2425,จราม,ประพฤติอยู่,1
3730,จริตุ,จะสามารถประพฤติปฏิบัติ,1
5977,จริสฺสามิ,จักประพฤติตาม,3
5301,จวติ,ย่อมจุติเคลื่อนไป,1
3310,จวนตา,อ.ลักษณะอาการเคลื่อนย้ายไป,2
4968,จวมาเน,ผู้กำลังเคลื่อนอยู่,4
4649,จาตุมฺมหาภูติโก,เป็นที่รวมของมหาภูตทั้งสี่,2
1971,จาตุมฺมหาราชิกา,ที่อยู่ในสวรรค์ชั้นจาตุมหาราชิกา,1
1978,จาตุมฺมหาราชิกานํ,ที่อยู่ในสรรค์ชั้นจาตุมหาราชิกา,1
1417,จาโค,อ.ความสละ,2
4116,จิงฺคุลิกํ,ซึ่งการพนันกังหัน,1
2688,จิตฺตกมฺมญฺตา,อ.ความควรแก่งานแห่งจิต,1
4128,จิตฺตกํ,ซึ่งเครื่องลาดขนแกะเย็บเป็นลวดลวยที่วิจิตรสวยงาม,1
2681,จิตฺตปสฺสทฺธิ,อ.ความสงบระงับจิต,1
2690,จิตฺตปาคุญฺตา,อ.ความคล่องแคล่วแห่งจิต,1
2686,จิตฺตมุทุตา,อ.ความอ่อนโยนแห่งจิต,1
2584,จิตฺตมโน,เป็นผู้มีจิตใจ,1
2683,จิตฺตลหุตา,อ.ความเบาแห่งจิต,1
6450,จิตฺตวิปฺปยุตฺตา,ที่ไม่ได้ประกอบพร้อมกันกับจิต,1
6452,จิตฺตวิสํสฏฺา,ที่ไม่ได้เจือระคนกันกับจิต,1
2585,จิตฺตสงฺกปฺโป,เป็นผู้มีความดำริในใจ,1
5261,จิตฺตสงฺขาโร,อ.จิตตสังขาร กล่าวคือเจตนาที่ปรุงแต่งกรรมออกมาทางมโนทวาร,1
6453,จิตฺตสมุฏฺานา,ที่มีจิตเป็นสมุฏฐาน คือ มีจิตเป็นเหตุปัจจัยทำให้เกิดขึ้น,1
6454,จิตฺตสมุฏฺานา,ที่ไม่ได้มีจิตเป็นสมุฏฐาน,1
5695,จิตฺตสมฺปยุตฺตกานํ,ที่สัมปยุตต์คือเกิดประกอบพร้อมกันกับจิต,1
6449,จิตฺตสมฺปยุตฺตา,ที่สัมปยุตต์กับจิต คือ ประกอบพร้อมกันกับจิตโดยลักษณะ ๔ ได้แก่ (๑) เกิดพร้อมกันกับจิต (๒) ดับพร้อมกันกับจิต (๓) รู้อารมณ์เดียวกันกับจิต (๔) เกิดที่เดียวกันกับจิต,1
6455,จิตฺตสหภุโน,ที่เกิดพร้อมกันกับจิต,1
6456,จิตฺตสหภุโน,ที่ไม่ได้เกิดพร้อมกันกับจิต,1
3110,จิตฺตสฺมึ,ในจิต,3
2645,จิตฺตสฺส,แห่งจิต,1
6461,จิตฺตสํสฏฺสมุฏฺานสหภุโน,ที่เจือระคนกับจิต มีจิตเป็นสมุฏฐาน และเกิดพร้อมกันกับจิต,1
6462,จิตฺตสํสฏฺสมุฏฺานสหภุโน,ที่ไม่ได้เจือระคนกับจิต มีจิตเป็นสมุฏฐาน และเกิดพร้อมกันกับจิต,1
6459,จิตฺตสํสฏฺสมุฏฺานา,ที่เจือระคนกับจิตและมีจิตเป็นสมุฏฐาน,1
6460,จิตฺตสํสฏฺสมุฏฺานา,ที่ไม่ได้เจือระคนกับจิตและมีจิตเป็นสมุฏฐาน,1
6464,จิตฺตสํสฏฺสมุฏฺานานุปริวตฺติโน,ที่เจือระคนกับจิต มีจิตเป็นสมุฏฐาน และเป็นไปคล้อยตามกระแสจิต,1
6465,จิตฺตสํสฏฺสมุฏฺานานุปริวตฺติโน,ที่ไม่ได้เจือระคนกับจิต มีจิตเป็นสมุฏฐาน และเป็นไปคล้อยตามจิต,1
6451,จิตฺตสํสฏฺา,ที่เจือระคนกันกับจิต,1
6445,จิตฺตา,ที่เป็นจิต,1
6446,จิตฺตา,ที่ไม่เป็นจิต,1
5694,จิตฺตาธิปติ,อ.สภาวธรรมที่เป็นอธิบดีคือจิต,1
2786,จิตฺตานิ,อ.จิต ท.,1
6457,จิตฺตานุปริวตฺติโน,ที่เป็นไปคล้อยตามกระแสจิต,1
6458,จิตฺตานุปริวตฺติโน,ที่ไม่ได้เป็นไปคล้อยตามกระแสจิต,1
3114,จิตฺตานุปสฺสนา,อ.การเจริญสติปัฏฐานโดยการเห็นจิตสักว่าเป็นจิตอยู่เนืองๆ,1
1464,จิตฺตานุปสฺสี,เป็นผู้เห็นเนืองๆ ซึ่งจิต,8
3582,จิตฺตานุปสฺสี,เป็นผู้เห็นซึ่งจิตเนืองๆ โดยความเป็นของไม่เที่ยง เป็นทุกข์ ไม่ใช่ตัวตน,1
